idx,title,desc,org_link,pDate
730,"북한의 제8차 당대회: 문제는 경제인데, 왜 통치체제를 바꿀까?",마누라와 자식 빼고 다 바꿔라 고 <b>이건희</b> 삼성 회장이 ‘마누라와 자식 빼고 다 바꿔 봐’라는 말로 기업의 혁신에 대해서 말한 적이 있었다. 지금 북한의 상황이다. 제8차 당대회에서 눈에 띄는 점은 ‘실패’에 대한... ,,2021-02-01 13:48:00
731,'고 <b>이건희</b> 회장 백일재',"고(故) <b>이건희</b> 삼성그룹 회장의 백일재(百日齋)를 마친 고인의 가족이 탑승한 차량이 1일 오후 서울 은평구 진관사를 빠져 나가고 있다. 이날 행사에는 홍라희 여사, 이부진 호텔신라 대표이사 사장, 이서현... ",,2021-02-01 13:43:00
732,고 <b>이건희</b> 회장 백일재 마친 가족 탑승 차량,"고(故) <b>이건희</b> 삼성그룹 회장의 백일재(百日齋)를 마친 고인의 가족이 탑승한 차량이 1일 오후 서울 은평구 진관사를 빠져 나가고 있다. 이날 행사에는 홍라희 여사, 이부진 호텔신라 대표이사 사장, 이서현... ",,2021-02-01 13:43:00
733,故 <b>이건희</b> 회장 백일재…이재용 부회장 제외한 나머지 유족들만 단촐히 진행,오늘경제 진관사(서울 은평구) [사진제공=연합뉴스] 고 <b>이건희</b> 회장의 백일재가 1일 진행됐다. 이날 서울... 유족들은 앞서 <b>이건희</b> 회장의 49재도 이곳 진관사에서 지냈다. '천년고찰'로 유명한 진관사는 불교 종단 조계종... ,,2021-02-01 13:37:00
734,"[세상읽기] 이익공유제 10년의 잔혹사, 이젠 끝내야 / 홍장표","<b>이건희</b> 회장도 “초과이익공유제가 사회주의제도인지, 공산주의제도인지 잘 모르겠다”고 말했다. 논란이 커지자 동반성장위원회에서는 실무위를 구성하여 집중 논의했고, 필자도 여기에 참여했다. 국내외 이익공유... ",,2021-02-01 13:32:00
735,故<b>이건희</b> 삼성 회장 100일재…이재용 부재 속 유족들 모여,지난해 10월25일 별세한 고(故) <b>이건희</b> 삼성전자 회장의 100일재가 1일 오전 서울 은평구 대한불교조계종 진관사에서 진행됐다. 이날은 이 회장이 별세한 지 100일째다. 100일재에는 홍라희 전 삼성리움미술관 관장과... ,,2021-02-01 13:18:00
736,"故 <b>이건희</b> 삼성 회장 백일재, 이재용 부회장 없이 엄수",고(故) <b>이건희</b> 회장의 백일재가 1일 서울 은평구 대한불교조계종 진관사 함월당에서 열렸다. 백일재는 고인이 별세한 날로부터 100일이 되는 날 불공을 드리는 불교 의식으로 유족들은 앞서 <b>이건희</b> 회장의 49재도... ,,2021-02-01 13:11:00
737,정몽준 이틀째 막냇삼촌 빈소로 출근 &quot;발인까지 매일 올 것&quot;,"고(故) <b>이건희</b> 삼성전자 회장이 출연한 8000억 원의 기금으로 설립된 삼성꿈장학재단 송석구 이사장이 빈소를 찾아 조문했다. 유족은 부인 조은주 여사와 정몽진 KCC회장, 정몽익 KCC글라스 회장, 정몽열 KCC건설 회장 등... ",,2021-02-01 12:55:00
738,이재용 부회장 없이 치러진 故 <b>이건희</b> 회장 백일재(종합),(故) <b>이건희</b> 회장이 별세한 지 100일째를 맞은 1일 서울 은평구에 있는 진관사 함월당에서 이 회장의 백일재... 유족들은 앞서 <b>이건희</b> 회장의 49재도 이곳 진관사에서 지냈다. '천년고찰'로 유명한 진관사는 불교 종단... ,,2021-02-01 12:44:00
739,<b>이건희</b> 회장 백일재 진관사서 엄수,지난해 10월 별세한 고(故) <b>이건희</b> 회장의 백일재(百日齋)가 1일 서울 은평구에 있는 진관사 함월당에서... 유족들은 앞서 <b>이건희</b> 회장의 49재도 이곳 진관사에서 지냈다. 이날 백일재에는 이 회장의 배우자인 홍라희 전... ,,2021-02-01 12:16:00
740,<b>이건희</b> 회장 백일재…이재용 부회장 대신 아들이 참석,고(故) <b>이건희</b> 회장의 백일재(百日齋)가 1일 서울 은평구 대한불교조계종 진관사 함월당에서 열렸다. 백일재는 고인이 별세한 날로부터 100일이 되는 날 불공을 드리는 불교 의식이다. 유족들은 앞서 <b>이건희</b> 회장의 49재도... ,,2021-02-01 11:44:00
741,"故 <b>이건희</b> 회장 백일재, 진관사서 엄수…이재용 불참 속 유족들만 참석",고(故) <b>이건희</b> 회장의 백일재(百日齋)가 1일 서울 은평구에 있는 진관사 함월당에서 엄수됐다. 백일재는 고인이 별세한 날로부터 100일이 되는 날 불공을 드리는 불교 의식이다. 유족들은 앞서 <b>이건희</b> 회장의 49재도 이곳... ,,2021-02-01 11:36:00
742,고 <b>이건희</b> 회장 백일재..이재용 부회장 부재 속 엄수,고(故) <b>이건희</b> 삼성전자 회장의 백일재(百日齋)가 1일 서울 은평구에 있는 진관사 함월당에서 치러졌다. 백일재는 고인이 별세한 날로부터 100일이 되는 날 불공을 드리는 불교의식이다. 유족들은 앞서 <b>이건희</b> 회장의... ,,2021-02-01 11:35:00
743,故 <b>이건희</b> 회장 백일재 엄수…이재용 부재 속 차분히 치러,고(故) <b>이건희</b> 삼성그룹 회장의 백일재(百日齋)가 1일 오전 서울 은평구에 있는 진관사 함월당에서 엄수됐다. 이날 백일재는 서울시에서 적용한 사회적 거리두기 영향으로 4명의 가족만 참석해 간소하게 진행됐다.... ,,2021-02-01 11:32:00
744,<b>이건희</b> 회장 백일재 진관사서 엄수,고(故) <b>이건희</b> 삼성전자 회장의 백일재가 1일 서울 은평구 진관사에서 엄수됐다. 백일재는 고인이 별세한 날로부터 100일이 되는 날 불공을 드리는 불교 의식이다. 앞서 유족들은 <b>이건희</b> 회장의 49재도 진관사에서... ,,2021-02-01 11:28:00
745,故 <b>이건희</b> 회장 백일재…이재용 부회장 부재 속 진행,故 <b>이건희</b> 회장의 백일재가 오늘(1일) 서울 은평구에 있는 진관사 함월당에서 엄수됐습니다. 백일재는 고인이 별세한 날로부터 100일이 되는 날 불공을 드리는 불교 의식입니다. 백일재는 <b>이건희</b> 회장의 장남 이재용... ,,2021-02-01 11:26:00
746,&lt; ICT &gt;폴더폰? 무선이어폰!… 레트로 감성으로 MZ세대 ‘취향 저격’,"고 <b>이건희</b> 삼성전자 회장이 제품 개발에 관여한 것으로 알려져 ‘<b>이건희</b>폰’이라고 불리는 애니콜 T100, 벤츠를 닮은 디자인으로 ‘벤츠폰’이라는 애칭이 붙은 애니콜 E700이 대상이다. 지난 2002년 4월 출시된... ",,2021-02-01 11:21:00
747,이재용 부회장 없이 故 <b>이건희</b> 회장 백일재 엄수,고(故) <b>이건희</b> 삼성전자 회장의 백일재(百日齋)가 1일 서울 은평구에 있는 진관사 함월당에서 엄수됐다. 백일재는 고인이 별세한 날로부터 100일이 되는 날 불공을 드리는 불교 의식이다. 유족들은 앞서 <b>이건희</b> 회장의... ,,2021-02-01 11:18:00
748,<b>이건희</b> 회장 백일재…이재용 부회장 부재 속 차분히 엄수,서울 은평구 진관사서 49재 이어 백일재도 진행 류혜경 기자 rews@ajunews.com 지난해 10월 25일 별세한 <b>이건희</b>... 지난해 10월 28일 고(故) <b>이건희</b> 삼성그룹 회장의 발인식 모습. [사진=사진공동취재단],,2021-02-01 11:14:00
749,구속수감으로 故<b>이건희</b> '탈상' 못 지킨 이재용 부회장,1일 오전 10시부터 서울 은평구에 위치한 '천년고찰' 진관사에서는 고(故) <b>이건희</b> 삼성전자 회장의 '백일재'(百日齋)가 열렸다. 백일재는 49재와 함께 불교의 전통식 제사의례다. 49재가 사람이 죽은 후 7일 간격으로 7번에... ,,2021-02-01 11:13:00
750,<b>이건희</b> 회장 백일재 엄수…이재용 부회장 부재 속 차분히 진행,고 <b>이건희</b> 회장의 백일재가 1일 엄수됐다. 백일재는 고인이 별세한 날로부터 100일이 되는 날 불공을 드리는 불교 의식이다. 1일 재계에 따르면 고 <b>이건희</b> 회장의 백일재는 서울 은평구 소재 진관사 함월당에서 유족들이... ,,2021-02-01 11:04:00
751,<b>이건희</b> 회장 100일재 엄수…이재용 부회장 없이 비공개로 진행,고(故) <b>이건희</b> 삼성전자 회장이 별세한지 100일째인 1일 서울 은평구에 있는 진관사 함월당에서 100일재(齋)를 치렀다. 100일재는 고인 별세 후 100일이 되는 날 불공을 드리는 불교 의식이다.<b>이건희</b> 회장의 장남 이재용... ,,2021-02-01 11:03:00
752,삼성 이재용 부재 속 故 <b>이건희</b> 회장 백일재… 조용히 치뤄,(故) <b>이건희</b> 삼성 회장이 별세한지 49일째인 지난 12월 12일 오후 이부진 호텔신라 사장이 서울 은평구 소재 진관사에서 49재를 마친 뒤 차량으로 출발하는 모습  / 사진 출처 = 연합뉴스 지난해 10월 25일 별세한 <b>이건희</b>... ,,2021-02-01 11:00:00
753,이재용 부재 속 故 <b>이건희</b> 삼성 회장 백일재 엄수,고(故) <b>이건희</b> 삼성전자 회장이 별세한 지 100일째인 1일 유족들이 참석한 가운데 불교식 백일재가 비공개로 엄수됐다. 재계에 따르면 이날 이재용 삼성전자 부회장의 부재한 가운데 홍라희 전 리움미술관장과 이부진... ,,2021-02-01 10:55:00
754,서울 조계종서 <b>이건희</b> 회장 100일재…이재용은 가지 못했다,지난해 10월 25일 별세한 <b>이건희</b> 삼성전자 회장의 100일재가 1일 서울 은평구 대한불교조계종 진관사에서 열렸다. 홍라희 전 삼성 리움미술관 관장을 비롯한 유족이 참석했다. 구속 수감된 이재용 삼성전자 부회장은... ,,2021-02-01 10:50:00
755,<b>이건희</b> 회장 백일재…이재용 부회장 없이 유족들 참석,(故) <b>이건희</b> 회장의 백일재(百日齋)가 1일 서울 은평구에 있는 진관사 함월당에서 엄수됐다. 백일재는 고인이 별세한 날로부터 100일이 되는 날 불공을 드리는 불교 의식이다. 유족들은 앞서 <b>이건희</b> 회장의 49재도 이곳... ,,2021-02-01 10:44:00
756,고 <b>이건희</b> 회장 100일재 참석하는 이부진 사장,이부진 호텔신라 대표이사 사장이 1일 오전 서울 은평구 진관사에서 열린 고 <b>이건희</b> 삼성전자 회장 불교식 100일재에 참석하기 위해 함월당에 들어서고 있다. 이재용 삼성전자 부회장은 '국정농단' 파기환송심에서... ,,2021-02-01 10:41:00
757,고 <b>이건희</b> 회장 100일재 참석하는 이재용 부회장의 아들,이재용 삼성전자 부회장의 아들이 1일 오전 서울 은평구 진관사에서 열린 고 <b>이건희</b> 삼성전자 회장 불교식 100일재에 참석하기 위해 차량에서 하차하고 있다. 이재용 삼성전자 부회장은 '국정농단' 파기환송심에서... ,,2021-02-01 10:41:00
758,고 <b>이건희</b> 회장 100일재 참석하는 삼성 일가,"이서현(오른쪽) 삼성복지재단 이사장, 홍라희(가운데) 여사, 이재용 삼성전자 부회장의 아들(왼쪽 두번째)이 1일 오전 서울 은평구 진관사에서 열린 고 <b>이건희</b> 삼성전자 회장 불교식 100일재에 참석하기 위해... ",,2021-02-01 10:41:00
759,고 <b>이건희</b> 회장 100일재 참석하는 삼성 일가,삼성 일가가 탑승한 차량이 1일 오전 서울 은평구 진관사에서 열린 고 <b>이건희</b> 삼성전자 회장 불교식 100일재에 참석하기 위해 함월당에 들어서고 있다. 이재용 삼성전자 부회장은 '국정농단' 파기환송심에서 징역... ,,2021-02-01 10:41:00
760,고 <b>이건희</b> 회장 100일재 참석하는 삼성 일가,"이서현(오른쪽부터) 삼성복지재단 이사장, 홍라희 여사, 이재용 삼성전자 부회장의 아들(왼쪽)이 1일 오전 서울 은평구 진관사에서 열린 고 <b>이건희</b> 삼성전자 회장 불교식 100일재에 참석하기 위해 함월당에... ",,2021-02-01 10:41:00
761,고 <b>이건희</b> 회장 100일재 참석하는 삼성 일가,"이서현(오른쪽부터) 삼성복지재단 이사장, 홍라희 여사, 이재용 삼성전자 부회장의 아들(왼쪽)이 1일 오전 서울 은평구 진관사에서 열린 고 <b>이건희</b> 삼성전자 회장 불교식 100일재에 참석하기 위해 함월당에... ",,2021-02-01 10:41:00
762,장남 빠진 고 <b>이건희</b> 회장 불교식 100일재,이서현(오른쪽) 삼성복지재단 이사장과 홍라희 여사가 1일 오전 서울 은평구 진관사에서 열린 고 <b>이건희</b> 삼성전자 회장 불교식 100일재에 참석하기 위해 함월당에 들어서고 있다. 이재용 삼성전자 부회장은... ,,2021-02-01 10:38:00
763,"'맏아들' 빠진 삼성家, 차분한 분위기 속 故<b>이건희</b> 회장 100재 엄수","2월1일 故 <b>이건희</b> 삼성 회장의 100재를 지내기 위해 이재용 부회장의 아들과 부인 홍라희 여사, 이부진 사장, 이서현 이사장이 차례로 들어가고 있다. (사진=배진솔기자)[이데일리 배진솔 기자] 고(故) <b>이건희</b> 삼성 회장이... ",,2021-02-01 10:36:00
764,장남 빠진 고 <b>이건희</b> 회장 불교식 100일재,"이서현(오른쪽부터) 삼성복지재단 이사장, 홍라희 여사, 이재용 삼성전자 부회장의 아들이 1일 오전 서울 은평구 진관사에서 열린 고 <b>이건희</b> 삼성전자 회장 불교식 100일재에 참석하기 위해 함월당에 들어서고... ",,2021-02-01 10:36:00
765,고 <b>이건희</b> 회장 100일재,"이서현(오른쪽) 삼성복지재단 이사장, 홍라희(가운데) 여사, 이재용 삼성전자 부회장의 아들(왼쪽 두번째)이 1일 오전 서울 은평구 진관사에서 열린 고 <b>이건희</b> 삼성전자 회장 불교식 100일재에 참석하기 위해... ",,2021-02-01 10:35:00
766,고 <b>이건희</b> 회장 100일재,"이서현(오른쪽부터) 삼성복지재단 이사장, 홍라희 여사, 이재용 삼성전자 부회장의 아들이 1일 오전 서울 은평구 진관사에서 열린 고 <b>이건희</b> 삼성전자 회장 불교식 100일재에 참석하기 위해 함월당에 들어서고... ",,2021-02-01 10:35:00
767,고 <b>이건희</b> 회장 100일재 참석하는 이부진 사장,이부진 호텔신라 대표이사 사장이 1일 오전 서울 은평구 진관사에서 열린 고 <b>이건희</b> 삼성전자 회장 불교식 100일재에 참석하기 위해 함월당에 들어서고 있다. 이재용 삼성전자 부회장은 '국정농단' 파기환송심에서... ,,2021-02-01 10:35:00
768,"홍라희·이부진·이서현, 고 <b>이건희</b> 회장 100일재 참석","고 <b>이건희</b> 삼성전자 회장의 부인 홍라희 전 리움미술관장(왼쪽부터), 딸 이부진 호텔신라 사장, 이서현 삼성복지재단 이사장이 1일 오전 서울 은평구 진관사에서 열린 고 이 회장 100일재에 참석하고... ",,2021-02-01 10:35:00
769,이재용 부재 속 故 <b>이건희</b> 회장 100재…조용히 치러,고(故) <b>이건희</b> 삼성전자 회장이 별세한 지 100일째인 1일 이재용 삼성전자 부회장의 부재 속에 직계 가족이 100재(齋)를 치렀다. 재는 고인이 별세한 뒤 불승(佛僧)에 공양을 올려 공덕을 닦는 불교 의식이다. 유족은 이날... ,,2021-02-01 10:32:00
770,삼성 이재용 부재 속 故<b>이건희</b> 회장 '불교式 백일재' 엄수,지난해 10월 별세한 고(故) <b>이건희</b> 삼성전자 회장에 대한 불교식 '백일재'(百日齋)가 이재용 부회장이 부재한... 고 <b>이건희</b> 회장 백일재에 참석하기 위해 서울 은평구에 위치한 진관사에 차례대로 도착했다. 검은색... ,,2021-02-01 10:30:00
771,[Who Is ?] 조정호 메리츠금융지주 회장,"조정호와 함께 <b>이건희</b> 삼성그룹 회장, 정몽구 현대차그룹 회장, 김승연 한화그룹 회장, 신동빈 롯데그룹 회장, 최태원 SK그룹 회장, 이호진 태광그룹 회장, 박현주 미래에셋그룹 회장, 신창재 교보생명 회장, 김남구... ",,2021-02-01 10:29:00
772,진관사 도착한 이부진 호텔신라 사장,고 <b>이건희</b> 삼성전자 회장의 딸 이부진 호텔신라 사장이 1일 오전 서울 은평구 진관사에서 열린 고 이 회장 100일재에 참석하고 있다. 2021.2.1/뉴스1,,2021-02-01 10:28:00
773,고 <b>이건희</b> 회장 100일재 향하는 이부진 사장,고 <b>이건희</b> 삼성전자 회장의 딸 이부진 호텔신라 사장이 1일 오전 서울 은평구 진관사에서 열린 고 이 회장 100일재에 참석하고 있다. 2021.2.1/뉴스1,,2021-02-01 10:23:00
774,"홍라희·이서현, 고 <b>이건희</b> 회장 100일재 참석",고 <b>이건희</b> 삼성전자 회장의 부인 홍라희 전 리움미술관장과 딸 이서현 삼성복지재단 이사장이 1일 오전 서울 은평구 진관사에서 열린 고 이 회장 100일재에 참석하고 있다. 2021.2.1/뉴스1,,2021-02-01 10:21:00
775,고 <b>이건희</b> 회장 100일재 향하는 삼성家,"이재용 삼성전자 부회장의 아들, 홍라희 전 리움미술관장, 이서현 삼성복지재단 이사장이 1일 오전 서울 은평구 진관사에서 열린 고 <b>이건희</b> 삼성전자 회장 100일재에 참석하고 있다. 2021.2.1/뉴스1",,2021-02-01 10:13:00
776,고 <b>이건희</b> 삼성전자 회장 100일재,"이재용 삼성전자 부회장의 아들, 홍라희 전 리움미술관장, 이서현 삼성복지재단 이사장이 1일 오전 서울 은평구 진관사에서 열린 고 <b>이건희</b> 삼성전자 회장 100일재에 참석하고 있다. 2021.2.1/뉴스1... ",,2021-02-01 10:13:00
777,고 <b>이건희</b> 회장 100일재 향하는 삼성家,"이재용 삼성전자 부회장의 아들, 홍라희 전 리움미술관장, 딸 이서현 삼성복지재단 이사장이 1일 오전 서울 은평구 진관사에서 열린 고 <b>이건희</b> 삼성전자 회장 100일재에 참석하고 있다. 2021.2.1/뉴스1... ",,2021-02-01 10:13:00
778,진관사 도착한 홍라희 전 관장,고 <b>이건희</b> 삼성전자 회장의 부인 홍라희 전 리움미술관장이 1일 오전 서울 은평구 진관사에서 열린 고 이 회장 100일재에 참석하고 있다. 2021.2.1/뉴스1 coinlocker@news1.kr ▶ 뉴스1&amp;BBC 한글 뉴스... ,,2021-02-01 10:09:00
779,"홍라희·이서현, 고 <b>이건희</b> 회장 100재 참석",고 <b>이건희</b> 삼성전자 회장의 부인 홍라희 전 리움미술관장과 딸 이서현 삼성복지재단 이사장이 1일 오전 서울 은평구 진관사에서 열린 고 이 회장 100일재에 참석하고 있다. 2021.2.1/뉴스1,,2021-02-01 10:05:00
780,가족들 향해 손흔드는 이부진 사장,고 <b>이건희</b> 삼성전자 회장의 딸 이부진 호텔신라 사장이 1일 오전 서울 은평구 진관사에서 열린 고 이 회장 100일재에 참석하며 가족들을 향해 손흔들고 있다. 2021.2.1/뉴스1 coinlocker@news1.kr ▶ BBC 뉴스1... ,,2021-02-01 10:05:00
781,고 <b>이건희</b> 회장 100재 향하는 이부진 사장,고 <b>이건희</b> 삼성전자 회장의 딸 이부진 호텔신라 사장이 1일 오전 서울 은평구 진관사에서 열린 고 이 회장 100일재에 참석하고 있다. 2021.2.1/뉴스1,,2021-02-01 10:05:00
782,고 <b>이건희</b> 회장 100재 향하는 홍라희 전 관장,고 <b>이건희</b> 삼성전자 회장의 부인 홍라희 전 리움미술관장이 1일 오전 서울 은평구 진관사에서 열린 고 이 회장 100일재에 참석하고 있다. 2021.2.1/뉴스1,,2021-02-01 09:59:00
783,고 <b>이건희</b> 회장 100재 참석한 홍라희 전 관장,고 <b>이건희</b> 삼성전자 회장의 부인 홍라희 전 리움미술관장이 1일 오전 서울 은평구 진관사에서 열린 고 이 회장 100일재에 참석하고 있다. 2021.2.1/뉴스1 coinlocker@news1.kr ▶ 뉴스1&amp;BBC 한글 뉴스... ,,2021-02-01 09:58:00
784,고 <b>이건희</b> 회장 100재 참석한 홍라희 전 관장,고 <b>이건희</b> 삼성전자 회장의 부인 홍라희 전 리움미술관장(왼쪽 세번째)과 손자 지호군(왼쪽 두번째)이 1일 오전 서울 은평구 진관사에서 열린 고 이 회장 100일재에 참석하고 있다. 2021.2.1/뉴스1... ,,2021-02-01 09:58:00
785,[여의도 클라쓰] 친환경차의 성장 '포스코인터내셔널'·매출 성장 게임주 '카...,"▶▶▶ 오늘 시장 한마디 <b>이건희</b> 전문가 &quot;저점 매수 기회가 오고 있다&quot; 급등왕 전문가 &quot;변동성 확대 지속 국면&quot; ▶▶▶ #1. 매크로 클라쓰 - &quot;우리 부서 김 대리, 오늘 휴대폰 볼 때마다 &quot;에휴&quot;&quot; <b>이건희</b> 전문가 &quot;코스닥... ",,2021-02-01 08:59:00
786,[월요칼럼] 효자손 같은 정치를 하라,<b>이건희</b> 전 삼성 회장은 생전에 &quot;마누라와 자식 빼고는 다 바꿔라&quot;라는 말을 했다. 재산상속 등에서 잡음도 있었지만 나름 큰 성공을 거뒀다. 그의 언사를 현 정치판에 대입하면 &quot;배우자와 자식 버릴 용기 없으면 정치하지... ,,2021-02-01 07:27:00
787,"삼성생명, 삼성전자 배당 대박…'삼성생명법' 반대 명분 챙기나","이에 대해 보험업계 관계자는 &quot;<b>이건희</b> 회장 사망에 따른 삼성그룹 지배구조 개편, 이재용 부회장 구속 등 여당도 당장 삼성생명 법 통과를 강행하기엔 부담이 있을 것&quot;이라며 &quot;삼성생명이 삼성전자로 큰 이익을 거두고... ",,2021-02-01 06:10:00
788,[종합] '스트레이트' 판검사 출신 '전관 카르텔' &quot;공수처만으론 부족&quot;,"지난해 10월 28일 열린 삼성그룹 <b>이건희</b> 회장의 영결식. 비공개로 영결식을 열렸다. 이날 촬영된 사진 중 눈에 띠는 사진이 하나 있다. 바로 삼성그룹 고위 임원들이다. 최지성, 이인용, 이종왕 전 법무실장, 이학수 전... ",,2021-01-31 21:15:00
789,[스트레이트] 재벌 잡던 검사에서 재벌의 변호사로,지난해 10월 28일 열린 삼성그룹 <b>이건희</b> 회장의 영결식 가족들과 전현직 주요 사장단들만 참석해 비공개로 열렸습니다. 이날 촬영된 사진들 중 눈에 띄는 사진이 한 장 있습니다. 발인에 참석한 삼성그룹 전현직... ,,2021-01-31 20:47:00
790,"현대家 장손 정의선, 정상영 명예회장 조문…GV80 직접 몰고와 ‘눈길’",그룹 총수가 직접 운전을 해 빈소를 찾은 사례는 또 있다. 지난해 10월 25일 고 <b>이건희</b> 삼성전자 회장이 별세했을 때도 아들 이재용 삼성전자 부회장이 직접 현대 팰리세이드를 운전해 자녀 2명과 함께 빈소를 찾기도 했다.,,2021-01-31 18:14:00
791,'신발왕' 박연차 회장 1주기에 평전 펴낸 백승진씨,"백 대표가 펴낸 고 박연차 회장 평전은 1장 '화력발전소 꿈 못 이루고 타계' 2장 '신발왕 박연차의 성공 비화' 9장 '박연차 게이트의 오해와 진실' 10장 '태광실업 창업 스토리와 <b>이건희</b>, 천신일, 백제갑의 아름다운 인연... ",,2021-01-31 17:56:00
792,"대구YMCA, 오는 4일 '코로나19 위기, 대구시민사회 대응' 시민논단 개최","또 김동우 대구광역시 경제정책과장과 홍인표 대구시의회 경제환경위원장, 김수암 소상공인시장진흥공단 대구경북지역본부장, 박병일 대구시상인연합회 사무처장, <b>이건희</b> 대구청년유니온 위원장 등이 패널로... ",,2021-01-31 17:43:00
793,[역사로 보는 경제] 조선의 비극 섭정과 이재용의 준법경영,대한민국 최고의 기업 삼성은 지난해 <b>이건희</b> 전 회장의 별세에 이어 이 부회장의 재구속으로 총수 부재라는 악재의 늪에 빠졌다. 이 부회장은 옥중 메시지를 통해 삼성 임직원에게 &quot;흔들림 없이 한 마음이 돼달라&quot;며... ,,2021-01-31 17:39:00
794,&quot;예측할 수 없어 괴롭다&quot; 투렛증후군 증상은,실제 투렛증후군을 앓는 유튜버 <b>이건희</b> 씨는 KBS joy ‘무엇이든 물어보살’에 출연해 “그 사건 이후... 현재도 <b>이건희</b> 씨는 자신의 유튜브 채널을 운영 중이다. 유튜브를 통해 생애 처음으로 미용실 알바를 하거나... ,,2021-01-31 16:49:00
795,[기자수첩] 우리 정치인은 모르고 외국만 아는 '이재용 부재'의 무게,"&quot; 고(故) <b>이건희</b> 삼성 회장은 글로벌 기업의 치열한 생존을 이렇게 말했다. 삼성도 미래 준비가 삐걱거리면 노키아, 소니처럼 될 수 있다는 것이다. <b>이건희</b> 회장 옆에서 경영을 배웠던 이재용 삼성전자 부회장도 이러한 경영... ",,2021-01-31 14:48:00
796,"삼성SDS, 영업익 줄어도 통큰 배당…삼성가 삼남매 상속세 재원 ‘복안’","일각에선 이를 두고 지난해 <b>이건희</b> 삼성 회장의 타계 이후 배당 재원을 상속세로 활용할 것이란... 삼성SDS의 지분구조는 삼성전자 22.58%, 삼성물산 17.08%, 고 <b>이건희</b> 삼성 회장이 0.01%, 이재용 삼성전자 부회장이 9.20... ",,2021-01-31 12:51:00
797,"프로야구단 정리한 최태원 회장, 다음 행보는 IOC위원?",한국 스포츠는 2017년 고(故) <b>이건희</b> 삼성 회장이 IOC 위원직에서 사퇴한 뒤 국제무대에서 스포츠 외교를 이끌... 故 <b>이건희</b> 위원 뒤이을 한국 스포츠외교 중심 역할 기대 현재 한국인 IOC 위원은 탁구 금메달리스트인... ,,2021-01-31 09:13:00
798,[김기찬 칼럼]여러분 회사의 업의 본질은 무엇입니까?,"삼성의 <b>이건희</b> 전 회장은 건어물 장수에서 생선장수로 바꿔 성공한 삼성전자와 반도체의 도약을 이끌었다. 전자 제품은 싱싱한 생물일 때 가치가 있는 것처럼, 출시 후 빨리 팔고 재고는 곧 비용이 된다고 본... ",,2021-01-31 06:00:00
799,[팩트파인더] 이재용 구속되면 삼성전자 주가 폭락한다? 아니다,"① 1996년, <b>이건희</b> 회장 징역 2년·집유 3년 선고 1976년 삼성그룹 후계자로 지명된 고 <b>이건희</b> 삼성전자 회장은 1995년 11월 노태우 전 대통령 비자금 조성 의혹에 따라 검찰 조사를 받은 뒤, 1996년 8월 27일 징역 2년... ",,2021-01-30 20:00:00
800,삼성의 예측은 맞았다…2년전 시스템반도체 133조 투자선언 [위크+],"'반도체 비전 2030'은 메모리 반도체 사업을 일군 선친 <b>이건희</b> 삼성전자 회장에 이어 비메모리 반도체 성공신화를 만들겠다는, 이재용 부회장의 승어부(勝於父·아버지보다 나음) 프로젝트였던 셈이다. 반도체 비전... ",,2021-01-30 13:28:00
801,삼성전자 ‘파격 특별배당’에 총수일가 배당금만 1조원 넘는다,"고(故) <b>이건희</b> 회장은 삼성전자 보통주 2억 4927만 3200주(4.18%)를, 우선주 61만 9900주(0.08%)를 보유했다. 이재용 부회장은 삼성전자 보통주 4202만 150주(0.07%)를, 홍 전 장관은 5415만 3600주(0.91%)를 각가 보유하고 있다.... ",,2021-01-30 09:57:00
802,[SC인터뷰]&quot;더 빨리 준비했다&quot; 완성형 향해가는 김상수의 '선택과 집중',"'개와 돈은 쫓아가면 달아나고, 기다리면 쫓아온다'던 고(故) <b>이건희</b> 삼성 회장의 말과도 홈런은 일맥상통 한다. 김상수는 FA 첫 해였던 그 해 큰 깨달음을 얻었다. 한결 같이 길게 잡던 배트 그립을 짧게 쥐기 시작했다.... ",,2021-01-30 08:20:00
803,"'욘사마' 배용준, 한류스타 1세대… 결혼 당시 주택 매매가만 95억",당시 KBS ‘연예가중계’는 2010년 60억원대에 사들인 집의 시가는 95억원에 달한다고 보도하기도 했다. 당시 그가 몰고 다니던 차는 <b>이건희</b> 회장도 타는 8억5000만원 상당의 모델로 소개됐다.,,2021-01-29 21:43:00
804,"배용준, ‘욘사마’에 힘입은 자산… 6년 전 주택 매매가만 95억원",당시 KBS ‘연예가중계’는 2010년 60억원대에 사들인 집의 시가는 95억원에 달한다고 보도하기도 했다. 당시 그가 몰고 다니던 차는 <b>이건희</b> 회장도 타는 8억5000만원 상당의 모델로 소개됐다.,,2021-01-29 21:33:00
805,국민의힘 서울시장 경선 키워드… ‘문재인 '경험 '변화’,고(故) <b>이건희</b> 삼성그룹 회장의 명언인 ‘처자식 빼고 다 바꾸자’를 언급하며 ‘삼성’ 출신의 새 인물임을 어필했다. 그는 “시민의 행복을 위한 세계 1등 도시를 만들겠다. 미래세대를 위해 보육과 교육을 서울시에서... ,,2021-01-29 18:16:00
